,Sentiment_Flag
79341,Neutral_or_Positive
79364,Negative
79369,Neutral_or_Positive
79379,Neutral_or_Positive
79400,Neutral_or_Positive
79409,Neutral_or_Positive
79411,Neutral_or_Positive
79415,Neutral_or_Positive
79422,Negative
79456,Negative
79458,Negative
79459,Neutral_or_Positive
79492,Neutral_or_Positive
79498,Neutral_or_Positive
79502,Neutral_or_Positive
79506,Negative
79517,Negative
79523,Negative
79532,Negative
79538,Neutral_or_Positive
79542,Negative
79545,Negative
79549,Neutral_or_Positive
79552,Neutral_or_Positive
79561,Negative
79569,Negative
79574,Negative
79579,Neutral_or_Positive
79581,Neutral_or_Positive
79592,Negative
79597,Negative
79599,Negative
79618,Neutral_or_Positive
79634,Negative
79655,Neutral_or_Positive
79656,Negative
79657,Negative
79658,Neutral_or_Positive
79659,Negative
79661,Neutral_or_Positive
79666,Neutral_or_Positive
79675,Negative
79694,Negative
79717,Neutral_or_Positive
79722,Negative
79724,Negative
79759,Negative
79769,Negative
79770,Negative
79786,Neutral_or_Positive
79788,Negative
79791,Neutral_or_Positive
79801,Neutral_or_Positive
79810,Negative
79825,Neutral_or_Positive
79832,Negative
79848,Negative
79867,Negative
79891,Neutral_or_Positive
79894,Negative
79904,Negative
79905,Negative
79915,Negative
79932,Neutral_or_Positive
79937,Neutral_or_Positive
79950,Neutral_or_Positive
79958,Negative
79973,Negative
79988,Neutral_or_Positive
79989,Negative
79997,Negative
80011,Negative
80074,Neutral_or_Positive
80083,Neutral_or_Positive
80098,Negative
80114,Neutral_or_Positive
80128,Neutral_or_Positive
80131,Neutral_or_Positive
80134,Neutral_or_Positive
80138,Negative
80168,Negative
80182,Negative
80195,Neutral_or_Positive
80202,Neutral_or_Positive
80232,Negative
80233,Neutral_or_Positive
80248,Negative
80268,Negative
80278,Neutral_or_Positive
80293,Negative
80302,Negative
80311,Negative
80312,Negative
80332,Neutral_or_Positive
80352,Neutral_or_Positive
80358,Neutral_or_Positive
80371,Negative
80375,Neutral_or_Positive
80378,Neutral_or_Positive
80379,Negative
80396,Neutral_or_Positive
80399,Negative
80408,Neutral_or_Positive
80412,Negative
80414,Neutral_or_Positive
80427,Negative
80443,Negative
80447,Negative
80463,Neutral_or_Positive
80482,Negative
80491,Neutral_or_Positive
80522,Neutral_or_Positive
80528,Neutral_or_Positive
80538,Neutral_or_Positive
80547,Negative
80549,Neutral_or_Positive
80553,Negative
80560,Neutral_or_Positive
80563,Neutral_or_Positive
80571,Negative
80572,Negative
80592,Negative
80596,Negative
80608,Neutral_or_Positive
80610,Negative
80626,Neutral_or_Positive
80628,Neutral_or_Positive
80637,Negative
80639,Neutral_or_Positive
80642,Negative
80656,Neutral_or_Positive
80659,Negative
80681,Neutral_or_Positive
80688,Neutral_or_Positive
80696,Negative
80697,Negative
80698,Negative
80701,Neutral_or_Positive
80735,Negative
80749,Negative
80757,Neutral_or_Positive
80758,Neutral_or_Positive
80783,Negative
80784,Neutral_or_Positive
80786,Neutral_or_Positive
80814,Neutral_or_Positive
80818,Negative
80819,Neutral_or_Positive
80824,Neutral_or_Positive
80827,Neutral_or_Positive
80878,Negative
80882,Neutral_or_Positive
80883,Neutral_or_Positive
80888,Neutral_or_Positive
80892,Neutral_or_Positive
80897,Negative
80900,Negative
80913,Negative
80914,Neutral_or_Positive
80940,Neutral_or_Positive
80959,Neutral_or_Positive
80963,Negative
80966,Neutral_or_Positive
80972,Negative
80973,Neutral_or_Positive
80996,Negative
81000,Negative
81006,Neutral_or_Positive
81036,Neutral_or_Positive
81047,Neutral_or_Positive
81057,Neutral_or_Positive
81079,Negative
81080,Neutral_or_Positive
81084,Negative
81087,Neutral_or_Positive
81094,Negative
81106,Negative
81119,Neutral_or_Positive
81122,Neutral_or_Positive
81132,Neutral_or_Positive
81148,Negative
81182,Negative
81198,Neutral_or_Positive
81199,Neutral_or_Positive
81212,Negative
81214,Neutral_or_Positive
81226,Negative
81233,Neutral_or_Positive
81245,Neutral_or_Positive
81254,Negative
81268,Negative
81270,Neutral_or_Positive
81271,Negative
81278,Negative
81291,Negative
81292,Negative
81294,Negative
81306,Negative
81310,Negative
81316,Neutral_or_Positive
81325,Negative
81345,Neutral_or_Positive
81350,Negative
81370,Neutral_or_Positive
81373,Neutral_or_Positive
81380,Neutral_or_Positive
81385,Negative
81388,Neutral_or_Positive
81398,Negative
81402,Neutral_or_Positive
81414,Negative
81433,Neutral_or_Positive
81449,Neutral_or_Positive
81465,Negative
81473,Negative
81476,Negative
81484,Negative
81501,Neutral_or_Positive
81508,Neutral_or_Positive
81522,Neutral_or_Positive
81523,Negative
81531,Neutral_or_Positive
81539,Neutral_or_Positive
81542,Neutral_or_Positive
81554,Negative
81571,Negative
81576,Negative
81588,Neutral_or_Positive
81603,Negative
81607,Negative
81613,Neutral_or_Positive
81641,Negative
81659,Neutral_or_Positive
81665,Neutral_or_Positive
81673,Negative
81691,Neutral_or_Positive
81692,Neutral_or_Positive
81696,Neutral_or_Positive
81703,Neutral_or_Positive
81714,Negative
81726,Negative
81727,Negative
81733,Negative
81760,Negative
81761,Neutral_or_Positive
81790,Negative
81810,Neutral_or_Positive
81828,Negative
81855,Negative
81873,Neutral_or_Positive
81882,Negative
81885,Neutral_or_Positive
81886,Neutral_or_Positive
81887,Neutral_or_Positive
81890,Negative
81896,Neutral_or_Positive
81900,Neutral_or_Positive
81917,Neutral_or_Positive
81924,Neutral_or_Positive
81941,Neutral_or_Positive
81943,Negative
81946,Neutral_or_Positive
81947,Negative
81949,Neutral_or_Positive
81969,Negative
81980,Neutral_or_Positive
81987,Neutral_or_Positive
81995,Neutral_or_Positive
82003,Negative
82008,Negative
82012,Neutral_or_Positive
82015,Neutral_or_Positive
82017,Neutral_or_Positive
82023,Neutral_or_Positive
82027,Negative
82032,Negative
82033,Neutral_or_Positive
82046,Neutral_or_Positive
82047,Neutral_or_Positive
82054,Negative
82072,Negative
82077,Neutral_or_Positive
82081,Negative
82082,Neutral_or_Positive
82083,Negative
82084,Neutral_or_Positive
82085,Neutral_or_Positive
82097,Neutral_or_Positive
82101,Neutral_or_Positive
82114,Neutral_or_Positive
82128,Negative
82153,Neutral_or_Positive
82156,Neutral_or_Positive
82158,Neutral_or_Positive
82160,Neutral_or_Positive
82165,Negative
82166,Neutral_or_Positive
82178,Neutral_or_Positive
82183,Neutral_or_Positive
82187,Negative
82188,Negative
82194,Negative
82195,Neutral_or_Positive
82207,Negative
82246,Neutral_or_Positive
82248,Negative
82258,Neutral_or_Positive
82259,Negative
82290,Negative
82292,Neutral_or_Positive
82304,Negative
82308,Neutral_or_Positive
82313,Negative
82326,Negative
82331,Negative
82337,Neutral_or_Positive
82345,Neutral_or_Positive
82352,Neutral_or_Positive
82373,Negative
82381,Negative
82391,Neutral_or_Positive
82399,Negative
82401,Neutral_or_Positive
82415,Negative
82422,Neutral_or_Positive
82423,Neutral_or_Positive
82434,Negative
82443,Neutral_or_Positive
82446,Negative
82466,Neutral_or_Positive
82489,Negative
82490,Negative
82497,Negative
82524,Neutral_or_Positive
82544,Neutral_or_Positive
82548,Neutral_or_Positive
82555,Negative
82561,Negative
82624,Negative
82641,Negative
82660,Negative
82666,Negative
82677,Neutral_or_Positive
82697,Neutral_or_Positive
82699,Neutral_or_Positive
82710,Neutral_or_Positive
82713,Negative
82731,Neutral_or_Positive
82754,Neutral_or_Positive
82755,Neutral_or_Positive
82770,Negative
82772,Neutral_or_Positive
82812,Neutral_or_Positive
82818,Neutral_or_Positive
82823,Neutral_or_Positive
82833,Neutral_or_Positive
82846,Negative
82849,Negative
82863,Neutral_or_Positive
82886,Neutral_or_Positive
82891,Neutral_or_Positive
82892,Negative
82926,Neutral_or_Positive
82928,Neutral_or_Positive
82932,Neutral_or_Positive
82938,Neutral_or_Positive
82945,Negative
82964,Neutral_or_Positive
83006,Negative
83021,Neutral_or_Positive
83039,Neutral_or_Positive
83057,Neutral_or_Positive
83059,Neutral_or_Positive
83071,Negative
83089,Neutral_or_Positive
83095,Neutral_or_Positive
83097,Negative
83106,Neutral_or_Positive
83130,Negative
83133,Negative
83143,Negative
83154,Negative
83158,Neutral_or_Positive
83164,Neutral_or_Positive
83171,Negative
83178,Negative
83188,Negative
83196,Neutral_or_Positive
83197,Negative
83207,Neutral_or_Positive
83219,Neutral_or_Positive
83223,Neutral_or_Positive
83228,Neutral_or_Positive
83233,Neutral_or_Positive
83235,Neutral_or_Positive
83242,Neutral_or_Positive
83244,Neutral_or_Positive
83275,Neutral_or_Positive
83285,Neutral_or_Positive
83295,Neutral_or_Positive
83305,Neutral_or_Positive
83314,Neutral_or_Positive
83317,Negative
83335,Neutral_or_Positive
83344,Neutral_or_Positive
83352,Neutral_or_Positive
83363,Neutral_or_Positive
83368,Negative
83374,Neutral_or_Positive
83405,Negative
83406,Neutral_or_Positive
83411,Neutral_or_Positive
83416,Negative
83421,Neutral_or_Positive
83429,Neutral_or_Positive
83437,Negative
83438,Negative
83453,Negative
83457,Neutral_or_Positive
83468,Neutral_or_Positive
83470,Negative
83478,Neutral_or_Positive
83483,Neutral_or_Positive
83487,Neutral_or_Positive
83489,Negative
83502,Neutral_or_Positive
83503,Neutral_or_Positive
83505,Neutral_or_Positive
83509,Negative
83523,Neutral_or_Positive
83529,Negative
83538,Negative
83539,Negative
83546,Neutral_or_Positive
83560,Negative
83562,Negative
83577,Neutral_or_Positive
83590,Neutral_or_Positive
83598,Negative
83604,Negative
83608,Negative
83612,Negative
83624,Negative
83625,Neutral_or_Positive
83632,Negative
83635,Negative
83638,Neutral_or_Positive
83656,Neutral_or_Positive
83658,Negative
83660,Negative
83663,Neutral_or_Positive
83671,Negative
83686,Neutral_or_Positive
83689,Neutral_or_Positive
83691,Neutral_or_Positive
83701,Negative
83711,Neutral_or_Positive
83722,Neutral_or_Positive
83751,Neutral_or_Positive
83768,Neutral_or_Positive
83795,Negative
83810,Negative
83834,Neutral_or_Positive
83835,Neutral_or_Positive
83853,Neutral_or_Positive
83856,Negative
83864,Neutral_or_Positive
83874,Neutral_or_Positive
83880,Neutral_or_Positive
83914,Negative
83917,Neutral_or_Positive
83928,Negative
83943,Neutral_or_Positive
83945,Neutral_or_Positive
83960,Neutral_or_Positive
83961,Negative
83966,Neutral_or_Positive
83971,Negative
83979,Neutral_or_Positive
83981,Negative
83985,Neutral_or_Positive
83994,Neutral_or_Positive
83996,Neutral_or_Positive
84005,Neutral_or_Positive
84007,Neutral_or_Positive
84023,Neutral_or_Positive
84030,Neutral_or_Positive
84031,Neutral_or_Positive
84036,Neutral_or_Positive
84039,Neutral_or_Positive
84040,Negative
84063,Neutral_or_Positive
84088,Negative
84092,Negative
84095,Neutral_or_Positive
84096,Neutral_or_Positive
84100,Neutral_or_Positive
84127,Negative
84128,Neutral_or_Positive
84141,Neutral_or_Positive
84161,Neutral_or_Positive
84179,Negative
84185,Neutral_or_Positive
84197,Neutral_or_Positive
84208,Neutral_or_Positive
84223,Neutral_or_Positive
84231,Negative
84282,Negative
84285,Neutral_or_Positive
84299,Negative
84301,Negative
84313,Neutral_or_Positive
84314,Neutral_or_Positive
84355,Neutral_or_Positive
84362,Neutral_or_Positive
84367,Neutral_or_Positive
84374,Neutral_or_Positive
84383,Negative
84387,Neutral_or_Positive
84392,Neutral_or_Positive
84445,Neutral_or_Positive
84474,Neutral_or_Positive
84488,Neutral_or_Positive
84502,Neutral_or_Positive
84519,Neutral_or_Positive
84546,Negative
84574,Neutral_or_Positive
84580,Neutral_or_Positive
84592,Neutral_or_Positive
84593,Neutral_or_Positive
84599,Neutral_or_Positive
84607,Neutral_or_Positive
84620,Negative
84627,Neutral_or_Positive
84632,Negative
84638,Neutral_or_Positive
84639,Neutral_or_Positive
84655,Negative
84659,Neutral_or_Positive
84673,Negative
84680,Neutral_or_Positive
84688,Neutral_or_Positive
84707,Neutral_or_Positive
84733,Negative
84735,Neutral_or_Positive
84745,Neutral_or_Positive
84762,Neutral_or_Positive
84767,Neutral_or_Positive
84770,Neutral_or_Positive
84771,Neutral_or_Positive
84776,Neutral_or_Positive
84788,Neutral_or_Positive
84803,Neutral_or_Positive
84812,Neutral_or_Positive
84829,Neutral_or_Positive
84830,Negative
84835,Neutral_or_Positive
84839,Neutral_or_Positive
84848,Negative
84856,Neutral_or_Positive
84858,Negative
84868,Neutral_or_Positive
84874,Neutral_or_Positive
84886,Negative
84887,Neutral_or_Positive
84889,Neutral_or_Positive
84893,Negative
84907,Neutral_or_Positive
84910,Neutral_or_Positive
84926,Neutral_or_Positive
84928,Negative
84929,Neutral_or_Positive
84950,Neutral_or_Positive
84952,Neutral_or_Positive
84962,Negative
84967,Negative
84981,Neutral_or_Positive
84989,Neutral_or_Positive
84992,Neutral_or_Positive
84997,Neutral_or_Positive
85005,Negative
85013,Negative
85016,Negative
85024,Neutral_or_Positive
85039,Negative
85044,Neutral_or_Positive
85056,Neutral_or_Positive
85066,Neutral_or_Positive
85068,Negative
85081,Neutral_or_Positive
85109,Neutral_or_Positive
85131,Negative
85154,Negative
85179,Negative
85184,Neutral_or_Positive
85203,Neutral_or_Positive
85227,Negative
85239,Neutral_or_Positive
85245,Negative
85249,Neutral_or_Positive
85259,Neutral_or_Positive
85272,Negative
85288,Neutral_or_Positive
85289,Neutral_or_Positive
85301,Neutral_or_Positive
85303,Neutral_or_Positive
85307,Negative
85316,Neutral_or_Positive
85325,Neutral_or_Positive
85326,Negative
85327,Neutral_or_Positive
85328,Negative
85335,Negative
85339,Neutral_or_Positive
85344,Neutral_or_Positive
85350,Negative
85368,Negative
85369,Negative
85385,Neutral_or_Positive
85394,Negative
85417,Neutral_or_Positive
85424,Neutral_or_Positive
85434,Negative
85438,Neutral_or_Positive
85463,Negative
85475,Negative
85478,Negative
85479,Negative
85481,Neutral_or_Positive
85483,Neutral_or_Positive
85496,Neutral_or_Positive
85509,Neutral_or_Positive
85514,Negative
85527,Neutral_or_Positive
85529,Neutral_or_Positive
85537,Negative
85540,Neutral_or_Positive
85542,Neutral_or_Positive
85552,Negative
85568,Negative
85608,Negative
85613,Negative
85618,Neutral_or_Positive
85620,Neutral_or_Positive
85634,Neutral_or_Positive
85649,Neutral_or_Positive
85652,Negative
85653,Negative
85654,Neutral_or_Positive
85662,Neutral_or_Positive
85668,Neutral_or_Positive
85673,Neutral_or_Positive
85679,Negative
85680,Negative
85681,Neutral_or_Positive
85682,Negative
85716,Neutral_or_Positive
85719,Neutral_or_Positive
85752,Negative
85761,Negative
85776,Negative
85778,Neutral_or_Positive
85781,Negative
85783,Neutral_or_Positive
85792,Neutral_or_Positive
85801,Neutral_or_Positive
85805,Neutral_or_Positive
85809,Neutral_or_Positive
85810,Negative
85817,Neutral_or_Positive
85829,Neutral_or_Positive
85836,Neutral_or_Positive
85841,Neutral_or_Positive
85842,Neutral_or_Positive
85844,Neutral_or_Positive
85847,Negative
85853,Negative
85874,Neutral_or_Positive
85875,Neutral_or_Positive
85879,Negative
85882,Negative
85884,Neutral_or_Positive
85906,Neutral_or_Positive
85913,Negative
85915,Negative
85948,Neutral_or_Positive
85955,Negative
85958,Neutral_or_Positive
85961,Negative
85984,Negative
85995,Negative
86002,Negative
86037,Neutral_or_Positive
86038,Negative
86045,Negative
86046,Neutral_or_Positive
86048,Neutral_or_Positive
86051,Neutral_or_Positive
86056,Neutral_or_Positive
86064,Negative
86072,Negative
86073,Negative
86081,Negative
86086,Neutral_or_Positive
86090,Negative
86091,Negative
86092,Neutral_or_Positive
86105,Negative
86132,Neutral_or_Positive
86153,Negative
86155,Negative
86156,Negative
86157,Negative
86161,Negative
86168,Negative
86183,Negative
86192,Neutral_or_Positive
86198,Negative
86215,Negative
86222,Negative
86264,Neutral_or_Positive
86267,Neutral_or_Positive
86277,Negative
86282,Neutral_or_Positive
86308,Negative
86314,Negative
86322,Negative
86331,Negative
86332,Negative
86339,Neutral_or_Positive
86347,Negative
86354,Negative
86368,Negative
86388,Neutral_or_Positive
86402,Neutral_or_Positive
86417,Neutral_or_Positive
86421,Neutral_or_Positive
86429,Neutral_or_Positive
86448,Neutral_or_Positive
86471,Negative
86477,Negative
86522,Neutral_or_Positive
86529,Negative
86552,Negative
86559,Negative
86561,Negative
86597,Negative
86606,Negative
86618,Neutral_or_Positive
86619,Neutral_or_Positive
86629,Negative
86637,Neutral_or_Positive
86659,Negative
86660,Neutral_or_Positive
86665,Neutral_or_Positive
86666,Neutral_or_Positive
86684,Neutral_or_Positive
86685,Negative
86688,Negative
86697,Negative
86703,Negative
86704,Neutral_or_Positive
86718,Negative
86723,Negative
86730,Neutral_or_Positive
86734,Neutral_or_Positive
86738,Neutral_or_Positive
86741,Negative
86745,Neutral_or_Positive
86746,Neutral_or_Positive
86747,Negative
86754,Neutral_or_Positive
86757,Neutral_or_Positive
86758,Negative
86765,Neutral_or_Positive
86777,Negative
86797,Neutral_or_Positive
86805,Negative
86806,Neutral_or_Positive
86815,Neutral_or_Positive
86816,Negative
86818,Negative
86826,Neutral_or_Positive
86829,Negative
86862,Neutral_or_Positive
86868,Neutral_or_Positive
86869,Neutral_or_Positive
86871,Negative
86897,Neutral_or_Positive
86926,Neutral_or_Positive
86928,Neutral_or_Positive
86931,Neutral_or_Positive
86939,Neutral_or_Positive
86944,Neutral_or_Positive
86952,Neutral_or_Positive
86958,Negative
86959,Neutral_or_Positive
86972,Negative
86979,Negative
86984,Neutral_or_Positive
86988,Neutral_or_Positive
86994,Negative
87005,Negative
87009,Negative
87013,Neutral_or_Positive
87015,Negative
87021,Negative
87037,Negative
87054,Negative
87057,Negative
87062,Neutral_or_Positive
87071,Negative
87072,Neutral_or_Positive
87073,Negative
87074,Negative
87084,Negative
87108,Negative
87118,Negative
87120,Neutral_or_Positive
87123,Negative
87126,Negative
87170,Negative
87175,Negative
87197,Negative
87232,Negative
87236,Neutral_or_Positive
87240,Negative
87244,Negative
87260,Negative
87273,Negative
87276,Neutral_or_Positive
87293,Negative
87321,Negative
87329,Negative
87331,Negative
87348,Negative
87362,Neutral_or_Positive
87363,Neutral_or_Positive
87364,Neutral_or_Positive
87367,Neutral_or_Positive
87369,Neutral_or_Positive
87371,Negative
87382,Neutral_or_Positive
87389,Negative
87397,Neutral_or_Positive
87413,Negative
87414,Negative
87417,Neutral_or_Positive
87458,Neutral_or_Positive
87459,Neutral_or_Positive
87474,Neutral_or_Positive
87478,Neutral_or_Positive
87480,Negative
87485,Negative
